DocType: Lead,Fax,Fax
apps/erpnext/erpnext/templates/pages/home.html +14,Featured Products,Predstavované produkty
DocType: Fee Category,Fee Category,
DocType: Fee Component,Fee Component,
apps/erpnext/erpnext/schools/doctype/program_enrollment/program_enrollment.py +56,Fee Records Created - {0},
DocType: Program,Fee Schedule,
DocType: Fee Structure,Fee Structure,
DocType: Employee,Feedback,Zpetná vazba
apps/erpnext/erpnext/config/setup.py +100,Feedback Trigger,
DocType: Fees,Fees,Poplatky
DocType: Fee Component,Fees Category,
DocType: Employee,Female,Žena
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +842,Fetch exploded BOM (including sub-assemblies),Fetch explodovala kusovníku (včetne montážních podskupin)
apps/erpnext/erpnext/config/learn.py +67,File Manager,Správca súborov
DocType: Rename Tool,File to Rename,Súbor premenovať
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +111,Fill the form and save it,Vyplňte formulár a uložte jej
DocType: Tax Rule,Filters,Filtry
apps/erpnext/erpnext/config/accounts.py +257,Financial / accounting year.,Finanční / Účetní rok.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +28,Financial Services,Finanční služby
apps/erpnext/erpnext/public/js/setup_wizard.js +62,Financial Year End Date,Finanční rok Dátum ukončenia
apps/erpnext/erpnext/public/js/setup_wizard.js +60,Financial Year Start Date,Finanční rok Dátum zahájenia
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +141,Finish,Ukončiť
,Finished Goods,Hotové zboží
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +382,Finished Item {0} must be entered for Manufacture type entry,Dokončené Položka {0} musí byť zadaný pre vstup typu Výroba
DocType: Student,First Name,Meno
DocType: Issue,First Responded On,Prvne odpovezené dne
DocType: Budget,Fiscal Year,Fiskální rok
DocType: Fiscal Year Company,Fiscal Year Company,Fiskální rok Společnosti
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +90,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},Dátum zahájení a  Dátum ukončení Fiskálního roku sú už stanoveny ve fiskálním roce {0}
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +38,Fiscal Year Start Date should not be greater than Fiscal Year End Date,Dátum zahájení Fiskálního roku by nemelo byť vetší než datum ukončení
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +25,Fiscal Year {0} does not exist,
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +21,Fiscal Year {0} is required,Fiškálny rok {0} je vyžadovaná
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +414,Fiscal Year {0} not found,
apps/erpnext/erpnext/controllers/trends.py +36,Fiscal Year: {0} does not exists,Fiškálny rok: {0} neexistuje
DocType: Account,Fixed Asset,Základní Jmení
DocType: Asset Category Account,Fixed Asset Account,
DocType: Company,Fixed Asset Depreciation Settings,
apps/erpnext/erpnext/stock/doctype/item/item.py +234,Fixed Asset Item must be a non-stock item.,
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +40,Fixed Assets,Dlouhodobý majetek
DocType: Supplier,Fixed Days,Pevný počet dní
apps/erpnext/erpnext/config/hr.py +195,Fleet Management,
DocType: Vehicle,Fleet Manager,
DocType: Leave Application,Follow via Email,Sledovať e-mailom
apps/erpnext/erpnext/templates/emails/reorder_item.html +1,Following Material Requests have been raised automatically based on Item's re-order level,Nasledujúci materiál žiadosti boli automaticky zvýšená na základe úrovni re-poradie položky
apps/erpnext/erpnext/demo/setup/setup_data.py +315,Food,Jídlo
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +29,"Food, Beverage & Tobacco","Potraviny, nápoje a tabák"
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +23,For,Pre
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +642,"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table, values will be copied to 'Packing List' table.","Pre &quot;produktom Bundle predmety, sklad, sériové číslo a dávkové No bude považovaná zo&quot; Balenie zoznam &#39;tabuľky. Ak Warehouse a Batch No sú rovnaké pre všetky balenia položky pre akúkoľvek &quot;Výrobok balík&quot; položky, tieto hodnoty môžu byť zapísané do hlavnej tabuľky položky, budú hodnoty skopírované do &quot;Balenie zoznam&quot; tabuľku."
DocType: Email Digest,For Company,Pre spoločnosť
DocType: Appraisal,For Employee,Pro zamestnance
DocType: Appraisal,For Employee Name,Pre zamestnanca menom
DocType: Pricing Rule,For Price List,Aplikovať na cenník
DocType: Sales Order Item,For Production,Pro Výrobu
DocType: Stock Entry,For Quantity,Pre množstvo
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +168,For Quantity (Manufactured Qty) is mandatory,Pre Množstvo (Vyrobené ks) je povinné
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +756,For Supplier,Pre dodávateľa
DocType: Material Request Item,For Warehouse,Pre Sklad
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +176,For Warehouse is required before Submit,Pro Sklad je povinné pred Odoslaniem
DocType: Fiscal Year,"For e.g. 2012, 2012-13","Pro napr 2012, 2012-13"
DocType: Request for Quotation,For individual supplier,
DocType: Territory,For reference,Pre referenciu
DocType: Company,For reference only.,
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +171,"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included","Pre riadok {0} v {1}. Ak chcete v rýchlosti položku sú {2}, riadky {3} musí byť tiež zahrnuté"
DocType: Item Customer Detail,"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Pro pohodlí zákazníkov, tyto kódy mohou byť použity v tlačových formátech, jako na fakturách a dodacích listech"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +138,"For {0}, only credit accounts can be linked against another debit entry","Pro {0}, tak úverové účty mohou byť propojeny na jinou položku debetní"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +141,"For {0}, only debit accounts can be linked against another credit entry","Pro {0}, tak debetní účty mohou byť spojeny proti jinému pripsání"
DocType: Salary Detail,Formula,
DocType: Process Payroll,Fortnightly,
DocType: Stock Settings,Freeze Stock Entries,Freeze Stock Príspevky
DocType: Stock Settings,Freeze Stocks Older Than [Days],Freeze Zásoby Starší než [dny]
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +97,Freight and Forwarding Charges,Nákladní a Spediční Poplatky
DocType: Sales Invoice,Frequency,
DocType: Asset,Frequency of Depreciation (Months),
DocType: Holiday List,Friday,Piatok
DocType: Stock Entry,From BOM,Od BOM
DocType: Warranty Claim,From Company,Od Společnosti
DocType: Currency Exchange,From Currency,Od Meny
apps/erpnext/erpnext/setup/doctype/currency_exchange/currency_exchange.py +23,From Currency and To Currency cannot be same,Z meny a meny nemôže byť stejné
DocType: Lead,From Customer,Od zákazníka
DocType: Bank Reconciliation,From Date,Od dátumu
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +40,From Date cannot be greater than To Date,Dátum OD nemôže byť vetší než datum DO
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +42,From Date must be before To Date,Dátum od musí byť dríve než datum do
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},"Od data by mela byť v rámci fiskálního roku. Za predpokladu, že od data = {0}"
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +36,From Date {0} for Employee {1} cannot be before employee's joining Date {2},
apps/erpnext/erpnext/projects/report/daily_timesheet_summary/daily_timesheet_summary.py +24,From Datetime,Od datetime
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.js +46,From Delivery Note,Z Dodacího Listu
DocType: Expense Claim,From Employee,Od Zamestnance
DocType: Payment Reconciliation,From Invoice Date,Z faktúry Dátum
DocType: Customer,From Lead,Obchodná iniciatíva
DocType: Packing Slip,From Package No.,Od č balíčku
DocType: Item Attribute,From Range,Od Rozsah
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +46,From Range has to be less than To Range,"Z rozsahu, musí byť nižšia ako na Range"
DocType: Timesheet Detail,From Time,Času od
apps/erpnext/erpnext/schools/doctype/course_schedule/course_schedule.py +39,From Time cannot be greater than To Time.,
DocType: Shipping Rule Condition,From Value,Od hodnoty
DocType: Delivery Note Item,From Warehouse,Zo skladu
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +92,From and To dates required,Data OD a DO sú vyžadována
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +44,From value must be less than to value in row {0},Z hodnota musí byť menší než hodnota v rade {0}
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +27,From {0} to {1},Od {0} do {1}
apps/erpnext/erpnext/controllers/buying_controller.py +24,From {0} | {1} {2},Od {0} | {1} {2}
DocType: Account,Frozen,Zmrazený
DocType: Vehicle Log,Fuel Price,
DocType: Vehicle Log,Fuel Qty,
DocType: Vehicle,Fuel Type,
DocType: Vehicle,Fuel UOM,
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order_dashboard.py +14,Fulfillment,Priebeh objednávky
DocType: Employee,Full Name,Celé meno
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +60,Full-time,Na plný úvazok
DocType: Sales Order,Fully Billed,Celé vyfakturované
DocType: Maintenance Visit,Fully Completed,Plne Dokončené
DocType: Sales Order,Fully Delivered,Všetko dodané
DocType: Asset,Fully Depreciated,Plne odpísané
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +47,Furnitures and Fixtures,
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +28,"Further accounts can be made under Groups, but entries can be made against non-Groups","Ďalšie účty môžu byť vyrobené v rámci skupiny, ale údaje je možné proti non-skupín"
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +24,Further cost centers can be made under Groups but entries can be made against non-Groups,"Ďalšie nákladové strediská môžu byť vyrobené v rámci skupiny, ale položky môžu byť vykonané proti non-skupín"
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person_tree.js +10,Further nodes can be only created under 'Group' type nodes,"Ďalšie uzly môžu byť vytvárané len uzlom typu ""skupina"""
DocType: GL Entry,GL Entry,Vstup GL
DocType: Company,Gain/Loss Account on Asset Disposal,
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +121,Gain/Loss on Asset Disposal,
apps/erpnext/erpnext/projects/doctype/project/project.js +45,Gantt Chart,Pruhový diagram
apps/erpnext/erpnext/config/projects.py +25,Gantt chart of all tasks.,Ganttov diagram všech zadaných úkolov.
DocType: Payment Gateway,Gateway,Brána
DocType: Employee,Gender,Pohlavie
DocType: Mode of Payment,General,Všeobecný
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.js +18,General Ledger,Hlavná Účtovná Kniha
DocType: Item Group,General Settings,Všeobecné nastavenia
apps/erpnext/erpnext/config/manufacturing.py +18,Generate Material Requests (MRP) and Production Orders.,Generování materiálu Požadavky (MRP) a výrobní zakázky.
apps/erpnext/erpnext/config/hr.py +104,Generate Salary Slips,Generovať výplatné pásky
DocType: Maintenance Schedule,Generate Schedule,Generovať plán
DocType: Packing Slip,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Generování balení pásky pro obaly mají byť dodány. Používá sa k oznámit číslo balíku, obsah balení a jeho hmotnost."
DocType: Purchase Invoice,Get Advances Paid,Zístiť zaplatené zálohy
DocType: Sales Invoice,Get Advances Received,Zístiť prijaté zálohy
DocType: Student Group Creation Tool,Get Courses,
apps/erpnext/erpnext/public/js/utils.js +185,Get From ,
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +651,Get Items,Získať položky
DocType: Production Planning Tool,Get Items From,
DocType: Landed Cost Voucher,Get Items From Purchase Receipts,Získať položky z Príjmového listu
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +757,Get Items from BOM,Získať predmety z BOM
DocType: Purchase Order,Get Items from Open Material Requests,Získať predmety z žiadostí Otvoriť Materiál
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +633,Get Items from Product Bundle,Získať predmety z Bundle Product
DocType: Production Planning Tool,Get Material Request,
DocType: Journal Entry,Get Outstanding Invoices,Získať neuhradené faktúry
DocType: Bank Reconciliation,Get Payment Entries,
DocType: Production Planning Tool,Get Sales Orders,Získať Predajné objednávky
DocType: Quality Inspection,Get Specification Details,Získať špecifikácia Podrobnosti
DocType: Program Enrollment Tool,Get Students,
DocType: Program Enrollment Tool,Get Students From,
DocType: Upload Attendance,Get Template,Získať šablonu
DocType: Payment Reconciliation,Get Unreconciled Entries,Získať smírit záznamov
apps/erpnext/erpnext/templates/includes/footer/footer_extension.html +7,Get Updates,Získať aktualizácie
DocType: Holiday List,Get Weekly Off Dates,Získejte týdenní Off termíny
